,tconst,pTitle,Year,runtimeMinutes,numVotes,wiki_key,Runtime_minutes,action,adventure,animation,biographical,comedy,crime,drama,documentary,fantasy,historical,horror,musical,mystery,romance,science_fiction,sport,thriller,war,western,academy_award,bafta,United_States,India,United_Kingdom,Canada,English,French,Japanese,Italian,Spanish,Budget,Budget_cleaned,Box_office,Box_office_cleaned,profit_pc,missing_finances
7995,tt4632316,gleason,2016,110,,Gleason_(2016_film),111,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,,0.0,"""$583,664[1]""",583664.0,0.0,1
7996,tt4638148,braid,2018,82,3245.0,Braid_(film),82,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,,0.0,"""$80,745[1]""",80745.0,0.0,1
7997,tt4642192,the keeper,2018,120,4759.0,The_Keeper_(2018_film),112,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,"""€11 million[3]\n(≃$13.4 million)""",11000000.0,"""$2.1 million[4]""",2100000.0,-80.9090909090909,0
7998,tt4661798,joshy,2016,93,4199.0,Joshy,93,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,,0.0,,0.0,0.0,1
7999,tt4680980,lavender,2016,92,6815.0,Lavender_(2016_film),93,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,,0.0,,0.0,0.0,1
8000,tt4685428,1 buck,2017,90,,1_Buck,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,,0.0,,0.0,0.0,1
8001,tt4686862,almost adults,2016,90,2906.0,Almost_Adults,90,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,,0.0,,0.0,0.0,1
8002,tt4687358,beyond the gates,2016,84,5855.0,Beyond_the_Gates_(2016_film),84,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"""$300,000""",300000.0,,0.0,0.0,1
8003,tt4698684,hunt for the wilderpeople,2016,101,,Hunt_for_the_Wilderpeople,101,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"""US$2.5 million[3]""",2500000.0,"""US$23.2 million[1]""",23200000.0,827.9999999999999,0
8004,tt4711924,monolith,2016,83,1969.0,Monolith_(2016_film),,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,,0.0,,0.0,0.0,1
8005,tt4714568,the young offenders,2016,83,12236.0,The_Young_Offenders_(film),85,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"""€50,000 ($62,509)[1]""",50000.0,"""€735,532 ($919,415)[2]""",735532.0,1371.064,0
8006,tt4729990,slash,2016,100,1111.0,Slash_(film),100,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,,0.0,,0.0,0.0,1
8007,tt4730638,by light of desert night,2019,94,1600.0,The_Lighthouse_(2019_film),109,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,"""$11 million[4]""",11000000.0,"""$18.3 million[5]""",18300000.0,66.36363636363636,0
8008,tt4730986,divines,2016,105,9500.0,Divines_(film),105,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,"""$2.6 million[2]""",2600000.0,"""$2.3 million[3]""",2300000.0,-11.538461538461542,0
8009,tt4733536,american hero,2015,86,4134.0,American_Hero_(film),86,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,"""$1 million[3]""",1000000.0,,0.0,0.0,1
8010,tt4736550,the great hack,2019,114,,The_Great_Hack,113,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0.0,,0.0,0.0,1
8011,tt4765284,pitch perfect 3,2017,93,60826.0,Pitch_Perfect_3,93,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"""$45 million[3]""",45000000.0,"""$185.4 million[3]""",185400000.0,312.0,0
8012,tt4769824,in this corner of the world,2016,129,10074.0,In_This_Corner_of_the_World_(film),129,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,"""¥250 million(US$2.2 million)[1]""",250000000.0,"""¥2.5 billion(US$22.5 million)[2]""",2500000.0,-99.0,0
8013,tt4771932,the happiest day in the life of olli maki,2016,92,4421.0,The_Happiest_Day_in_the_Life_of_Olli_Mäki,93,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,0.0,,0.0,0.0,1
8014,tt4779326,the water man,2020,91,,The_Water_Man_(film),92,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,,0.0,"""$383,234[4][5]""",383234.0,0.0,1
8015,tt4797436,jack goes home,2016,100,2311.0,Jack_Goes_Home,100,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,,0.0,,0.0,0.0,1
8016,tt4824308,gods not dead 2,2016,120,12242.0,Gods_of_Egypt_(film),127,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"""$140 million[4]""",140000000.0,"""$150.7 million[1]""",150700000.0,7.642857142857151,0
8017,tt4827558,high life,2018,113,32800.0,High_Life_(2018_film),110,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,"""€8 million[3]""",8000000.0,"""$2.8 million[4]""",2800000.0,-65.0,0
8018,tt4830786,the cakemaker,2017,113,,The_Cakemaker,104,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,0.0,"""$1.3 million[2][3]""",1300000.0,0.0,1
8019,tt4846340,hidden figures,2016,127,215094.0,Hidden_Figures,127,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"""$25 million[2]""",25000000.0,"""$236.2 million[3]""",236200000.0,844.8000000000001,0
8020,tt4866448,most beautiful island,2017,80,3314.0,Most_Beautiful_Island,80,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,,0.0,,0.0,0.0,1
8021,tt4871980,the perfect match,2016,96,3957.0,The_Perfect_Match_(2016_film),96,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"""$5 million[2]""",5000000.0,"""$10.4 million[3]""",10400000.0,108.0,0
8022,tt4876952,ripped,2017,97,1805.0,Rip_Tide_(film),85,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,0.0,"""$360,000 (AUS)[1]""",360000.0,0.0,1
8023,tt4877122,the emoji movie,2017,86,61019.0,The_Emoji_Movie,86,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,"""$50 million[2]""",50000000.0,"""$217.8 million[3]""",217800000.0,335.59999999999997,0
8024,tt4882376,first they killed my father,2017,136,17521.0,First_They_Killed_My_Father_(film),136,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,"""$22 million[5]""",22000000.0,,0.0,0.0,1
8025,tt4888982,the control,2018,94,1965.0,Upgrade_(film),100,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,"""$3 million[3][4]""",3000000.0,"""$17 million[4]""",17000000.0,466.6666666666667,0
8026,tt4890452,given,2016,72,1652.0,Lion_(2016_film),118,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,"""$12 million[3]""",12000000.0,"""$140.3 million[1]""",140300000.0,1069.1666666666667,0
8027,tt4897822,where to invade next,2015,120,24407.0,Where_to_Invade_Next,120,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,,0.0,"""$4.46 million[2][3]""",4460000.0,0.0,1
8028,tt4899370,megan leavey,2017,116,23158.0,Megan_Leavey_(film),116,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,,0.0,"""$14.5 million[2]""",14500000.0,0.0,1
8029,tt4908644,winter on fire ukraines fight for freedom,2015,102,,Winter_on_Fire:_Ukraine's_Fight_for_Freedom,102,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,,0.0,,0.0,0.0,1
8030,tt4912910,mission impossible  fallout,2018,147,311851.0,Mission:_Impossible_–_Fallout,147,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,"""$178–180 million""",178000000.0,"""$791.1 million""",791100000.0,344.438202247191,0
8031,tt4914580,the age of shadows,2016,140,9499.0,The_Age_of_Shadows,140,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,"""$8.62 million""",8620000.0,"""$55.3 million[1][2]""",55300000.0,541.5313225058004,0
8032,tt4920274,regular show the movie,2015,69,3979.0,Regular_Show:_The_Movie,68,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"""$3 million""",3000000.0,,0.0,0.0,1
8033,tt4934950,talvar,2015,132,33776.0,Talvar_(film),133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,"""₹15 crore[2]""",150000000.0,"""est.₹45.9 crore[3]""",459000000.0,206.0,0
8034,tt4935446,heart of a dog,2015,75,,Heart_of_a_Dog_(2015_film),75,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,,0.0,,0.0,0.0,1
8035,tt4936176,mascots,2016,89,7145.0,Mascots_(2016_film),89,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,,0.0,,0.0,0.0,1
8036,tt4955566,almost friends,2016,101,4953.0,Almost_Friends_(2016_film),105,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,,0.0,"""$46,376[1]""",46376.0,0.0,1
8037,tt4971824,very big shot,2015,107,1377.0,Very_Big_Shot,107,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,0.0,1
8038,tt4972582,split,2016,117,462041.0,Split_(2016_American_film),117,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,"""$9 million[2][3]""",9000000.0,"""$278.5 million[3]""",278500000.0,2994.4444444444443,0
8039,tt4985848,pitchfork,2016,94,4023.0,Pitchfork_(film),1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,,0.0,,0.0,0.0,1
8040,tt4991112,they remain,2018,102,1363.0,They_Remain,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,,0.0,,0.0,0.0,1
8041,tt4991652,camino,2015,103,1042.0,Camino_(2015_film),103,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,,0.0,,0.0,0.0,1
8042,tt4998772,bedeviled,2016,91,3190.0,Bedeviled_(2016_film),98,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,,0.0,,0.0,0.0,1
8043,tt5027774,three billboards outside ebbing missouri,2017,115,473655.0,"Three_Billboards_Outside_Ebbing,_Missouri",115,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,"""$12–15 million[4][5]""",12000000.0,"""$162.9 million[6]""",162900000.0,1257.5,0
8044,tt5030402,little boxes,2016,84,1868.0,Little_Boxes_(film),84,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,,0.0,,0.0,0.0,1
8045,tt5034474,the assignment,2016,95,8159.0,The_Assignment_(2016_film),95,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,"""Under $3 million[2]""",3000000.0,"""$388,789[3]""",388789.0,-87.04036666666667,0
8046,tt5041296,muse,2017,107,3441.0,Muse_(2017_film),,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,,0.0,,0.0,0.0,1
8047,tt5046534,felix manalo,2015,178,,Felix_Manalo_(film),176,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,"""₱150 million[2](US$3.3 million)""",150000000.0,"""₱226 million[3](US$4.8 million)""",226000000.0,50.66666666666666,0
8048,tt5059406,i am the pretty thing that lives in the house,2016,89,14181.0,I_Am_the_Pretty_Thing_That_Lives_in_the_House,87,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,,0.0,,0.0,0.0,1
8049,tt5060166,beyond the woods,2018,84,,Beyond_the_Woods,82,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,0.0,,0.0,0.0,1
8050,tt5061360,promise at dawn,2017,131,2834.0,Promise_at_Dawn_(2017_film),131,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"""€18–24.4 million[4][5]""",18000000.0,"""$9.2 million[6]""",9200000.0,-48.88888888888889,0
8051,tt5066056,the wilde wedding,2017,95,2379.0,The_Wilde_Wedding,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,0.0,1
8052,tt5068650,the dark tapes,2016,98,3233.0,The_Dark_Tapes,98,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"""$65,000[1]""",65000.0,,0.0,0.0,1
8053,tt5074352,dangal,2016,161,174777.0,Dangal_(2016_film),161,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,"""₹70 crore (US$8.8 million)[3]""",70000000.0,"""₹2,024 crore (US$340 million)[b]""",2024000000.0,2791.4285714285716,0
8054,tt5075662,the isle,2018,96,13633.0,Isle_of_Dogs_(film),101,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,,0.0,"""$64.2 million[6]""",64200000.0,0.0,1
8055,tt5076792,trash fire,2016,91,3057.0,Trash_Fire,93,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,,0.0,,0.0,0.0,1
8056,tt5085924,wildling,2018,92,13594.0,Wildling_(film),92,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"""$2 million[1]""",2000000.0,"""$474,122""",474122.0,-76.29390000000001,0
8057,tt5088794,dogs,2016,104,2808.0,War_Dogs_(2016_film),114,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,"""$50 million[3]""",50000000.0,"""$86.2 million[4]""",86200000.0,72.39999999999999,0
8058,tt5091612,a bag of marbles,2017,110,5363.0,A_Bag_of_Marbles_(2017_film),110,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,"""$21.4 million""",21400000.0,"""$9.1 million[1]""",9100000.0,-57.476635514018696,0
8059,tt5092484,beneath us,2019,86,1654.0,Beneath_Us,90,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,,0.0,"""$137,260[1][2]""",137260.0,0.0,1
8060,tt5097070,dancer,2016,85,2851.0,The_Dancer_(2016_film),108,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,"""$8 million[5][6]""",8000000.0,"""$2 million[7]""",2000000.0,-75.0,0
8061,tt5115024,back to moms,2016,97,2050.0,Bad_Moms,101,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"""$22 million[2]""",22000000.0,"""$183.9 million[3]""",183900000.0,735.909090909091,0
8062,tt5116410,tower,2016,82,7772.0,Tower_(2016_film),82,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,,0.0,"""$101,987[1]""",101987.0,0.0,1
8063,tt5117222,notes on blindness,2016,90,2081.0,Notes_on_Blindness,90,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,,0.0,,0.0,0.0,1
8064,tt5117428,wild rose,2018,101,12992.0,Wild_Rose_(2018_film),101,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,,0.0,"""$7.1 million[1][2]""",7100000.0,0.0,1
8065,tt5121000,aligarh,2015,114,6788.0,Aligarh_(film),114,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"""₹11 crore""",110000000.0,"""₹4.27 crore""",42699999.99999999,-61.18181818181818,0
8066,tt5128826,the alchemist cookbook,2016,82,1473.0,The_Alchemist_Cookbook,82,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,,0.0,,0.0,0.0,1
8067,tt5129682,king cobra,2016,91,8808.0,King_Cobra_(2016_film),92,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,,0.0,"""$81,757[1]""",81757.0,0.0,1
8068,tt5133308,at the end of the tunnel,2016,120,13395.0,At_the_End_of_the_Tunnel,120,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,,0.0,,0.0,0.0,1
8069,tt5157456,viking,2016,142,4569.0,Viking_(2016_film),128,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"""$20.8 million[1]\n(₽1.25 billion)""",20800000.0,"""$27 million [Russia][1](₽1.5 billion)\n$6.7 million (worldwide)[2]\n$33.7 million (Net Gross)""",27000000.0,29.807692307692314,0
8070,tt5160938,lizzie,2018,105,7274.0,Lizzie_(2018_film),105,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,,0.0,"""$844,786[1]""",844786.0,0.0,1
8071,tt5161502,somm into the bottle,2015,90,1753.0,Somm:_Into_the_Bottle,90,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0.0,,0.0,0.0,1
8072,tt5164184,in darkness,2018,100,12911.0,In_Darkness_(2018_film),101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,,0.0,"""$235,449[1]""",235449.0,0.0,1
8073,tt5168192,i daniel blake,2016,100,57703.0,"I,_Daniel_Blake",100,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,,0.0,"""$15.8 million[2]""",15800000.0,0.0,1
8074,tt5200814,ho mann jahaan,2015,170,1829.0,Ho_Mann_Jahaan,170,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,"""Rs. 16.25 crore (US$560,000) (Domestic) Rs. 22.50 crore (US$780,000) (Worldwide) [1]""",162500000.0,0.0,1
8075,tt5247022,paterson,2016,118,77389.0,Paterson_(film),118,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"""$5 million[2]""",5000000.0,"""$10.8 million[2]""",10800000.0,116.00000000000001,0
8076,tt5259822,tesla,2020,102,8173.0,Tesla_(2020_film),102,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,,0.0,"""$459,051[2]""",459051.0,0.0,1
8077,tt5259966,no manches frida,2016,114,2255.0,No_Manches_Frida,100,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,,0.0,"""$23.5 million[1]""",23500000.0,0.0,1
8078,tt5265898,dead ant,2017,87,1086.0,Dead_Ant,90,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,,0.0,,0.0,0.0,1
8079,tt5275830,eat that question frank zappa in his own words,2016,93,1262.0,Eat_That_Question:_Frank_Zappa_in_His_Own_Words,93,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,0.0,"""$354,981""",354981.0,0.0,1
8080,tt5275844,michael jacksons journey from motown to off the wall,2016,93,2221.0,Michael_Jackson's_Journey_from_Motown_to_Off_the_Wall,110,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,,0.0,,0.0,0.0,1
8081,tt5275892,oj made in america,2016,467,18947.0,O.J.:_Made_in_America,467,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,"""$5 million[2]""",5000000.0,,0.0,0.0,1
8082,tt5278460,audrie  daisy,2016,95,,Audrie_&_Daisy,95,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,,0.0,,0.0,0.0,1
8083,tt5278466,jim the james foley story,2016,111,1547.0,Jim:_The_James_Foley_Story,111,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,,0.0,,0.0,0.0,1
8084,tt5278596,weiner,2016,96,10053.0,Weiner_(film),96,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,,0.0,"""$1,702,489[2]""",1702489.0,0.0,1
8085,tt5294198,catfight,2016,95,6024.0,Catfight_(film),96,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,,0.0,,0.0,0.0,1
8086,tt5294522,dreamland,2019,98,5066.0,Dreamland_(2019_American_film),101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,,0.0,"""$320,814[1]""",320814.0,0.0,1
8087,tt5294966,after the storm,2016,118,10616.0,After_the_Storm_(2016_film),117,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0.0,"""$5.3 million""",5300000.0,0.0,1
8088,tt5333612,actor in law,2016,116,2482.0,Actor_in_Law,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,"""Rs. 300 million (US$1.0 million)[1]""",300000000.0,0.0,1
8089,tt5344054,american night,2021,123,2506.0,Silent_Night_(2021_film),92,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,,0.0,,0.0,0.0,1
8090,tt5362988,wind river,2017,107,229957.0,Wind_River_(film),107,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,"""$11 million[5]""",11000000.0,"""$45 million[2]""",45000000.0,309.09090909090907,0
8091,tt5363618,sound of metal,2019,120,110387.0,Sound_of_Metal,120,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,"""$5.4 million[2]""",5400000.0,"""$516,520[3]""",516520.0,-90.43481481481481,0
8092,tt5390504,detroit,2017,143,51677.0,Detroit_(film),143,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,"""$34 million[3]""",34000000.0,"""$24.1 million[4]""",24100000.0,-29.117647058823525,0
8093,tt5420878,the 11th grade,2015,84,1019.0,The_11th_Grade,84,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,"""697.593 BGN[1]""",697.593,0.0,1
8094,tt5420886,walking out,2017,95,6157.0,Walking_Out,95,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,,0.0,"""$162,521[1]""",162521.0,0.0,1
8095,tt5431890,official secrets,2019,112,43234.0,Official_Secrets_(film),112,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,,0.0,"""$10.1 million[1][2]""",10100000.0,0.0,1
8096,tt5433114,diego maradona,2019,130,15803.0,Diego_Maradona_(film),130,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,,0.0,"""$2.8 million[3]""",2800000.0,0.0,1
8097,tt5458566,small town killers,2017,90,2416.0,Small_Town_Crime,91,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,,0.0,,0.0,0.0,1
8098,tt5460658,life and a day,2016,112,12956.0,Mother's_Day_(2016_film),118,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"""$25 million[2]""",25000000.0,"""$48.8 million[3]""",48800000.0,95.19999999999999,0
8099,tt5461944,hotel mumbai,2018,123,59475.0,Hotel_Mumbai,125,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,"""$17.3 million (A$25 million)[2]""",17300000.0,"""$21.1 million (A$31.5 million)[3]""",21100000.0,21.965317919075144,0
